# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
slc7a11	ENSCHAG00000015106	ENSCHAT00000034924	protein_coding	0	0	0	6	2	0	0	1	3	0	0	0	0	0	0	0	0	0
slc7a11	ENSCHAG00000015106	ENSCHAT00000034968	protein_coding	0	0	0	6	0	0	0	3	3	0	0	0	0	0	0	0	0	0
slc7a11	ENSCHAG00000015106	ENSCHAT00000035026	protein_coding	0	0	0	6	0	0	0	3	3	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000039954	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040305	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040389	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040739	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040999	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000041063	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042189	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042211	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042252	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042431	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
smim12	ENSCHAG00000002472	ENSCHAT00000004349	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
smyd4	ENSCHAG00000006231	ENSCHAT00000012200	protein_coding	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0
sox9a	ENSCHAG00000003639	ENSCHAT00000006564	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
spata17	ENSCHAG00000009222	ENSCHAT00000019303	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	1
srp68	ENSCHAG00000016758	ENSCHAT00000038372	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0
srp68	ENSCHAG00000016758	ENSCHAT00000038583	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	4
srp68	ENSCHAG00000016758	ENSCHAT00000038606	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	4
srp68	ENSCHAG00000016758	ENSCHAT00000038624	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	4
st3gal3a	ENSCHAG00000022851	ENSCHAT00000053966	protein_coding	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	2
st3gal3a	ENSCHAG00000022851	ENSCHAT00000053995	protein_coding	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	2
st3gal3a	ENSCHAG00000022851	ENSCHAT00000054014	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
st3gal3a	ENSCHAG00000022851	ENSCHAT00000054027	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
stat1a	ENSCHAG00000023851	ENSCHAT00000056431	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
stat1a	ENSCHAG00000023851	ENSCHAT00000056474	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
stat1a	ENSCHAG00000023851	ENSCHAT00000056479	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
stat1a	ENSCHAG00000023851	ENSCHAT00000056484	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
stat1a	ENSCHAG00000023851	ENSCHAT00000056495	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
stat1a	ENSCHAG00000023851	ENSCHAT00000056503	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
stat1a	ENSCHAG00000023851	ENSCHAT00000056509	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
stat1a	ENSCHAG00000023851	ENSCHAT00000056517	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
stc2b	ENSCHAG00000001314	ENSCHAT00000002050	protein_coding	0	0	0	23	0	0	0	20	1	0	0	0	0	0	0	0	0	2
sult4a1	ENSCHAG00000005136	ENSCHAT00000009592	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
sync	ENSCHAG00000006674	ENSCHAT00000013260	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tanc2a	ENSCHAG00000013420	ENSCHAT00000038962	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
tanc2a	ENSCHAG00000013420	ENSCHAT00000039021	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
tanc2a	ENSCHAG00000013420	ENSCHAT00000039099	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
tanc2a	ENSCHAG00000013420	ENSCHAT00000039257	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
tanc2a	ENSCHAG00000013420	ENSCHAT00000039278	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
tanc2a	ENSCHAG00000013420	ENSCHAT00000039296	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
tanc2a	ENSCHAG00000013420	ENSCHAT00000039486	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
tanc2a	ENSCHAG00000013420	ENSCHAT00000039565	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
tanc2a	ENSCHAG00000013420	ENSCHAT00000039671	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
tanc2a	ENSCHAG00000013420	ENSCHAT00000039769	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
tbkbp1	ENSCHAG00000020823	ENSCHAT00000048458	protein_coding	0	0	0	20	0	0	0	0	16	0	0	0	0	0	0	0	0	4
tbpl2	ENSCHAG00000015292	ENSCHAT00000034674	protein_coding	0	1	0	6	0	0	1	1	2	0	0	0	0	0	0	0	1	2
ten1	ENSCHAG00000016589	ENSCHAT00000037776	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
ten1	ENSCHAG00000016589	ENSCHAT00000037790	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
tfcp2l1	ENSCHAG00000017978	ENSCHAT00000041763	protein_coding	0	1	0	13	0	0	0	6	7	0	0	0	0	0	0	0	1	0
timm9	ENSCHAG00000015077	ENSCHAT00000034297	protein_coding	0	0	0	4	0	0	1	0	2	0	0	0	0	0	0	0	0	1
tmem51b	ENSCHAG00000013317	ENSCHAT00000029924	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
tmem51b	ENSCHAG00000013317	ENSCHAT00000029975	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
tmem51b	ENSCHAG00000013317	ENSCHAT00000030008	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
traf1	ENSCHAG00000022601	ENSCHAT00000053130	protein_coding	0	0	0	11	1	0	0	1	5	0	0	0	0	0	0	0	0	4
traf1	ENSCHAG00000022601	ENSCHAT00000053146	protein_coding	0	0	0	11	1	0	0	1	4	0	0	0	0	0	0	0	0	5
tshba	ENSCHAG00000010920	ENSCHAT00000023799	protein_coding	0	0	0	6	0	0	0	2	1	0	0	0	0	0	0	0	0	3
tspan2a	ENSCHAG00000010824	ENSCHAT00000023530	protein_coding	0	0	0	14	0	0	0	1	12	0	0	0	0	0	0	0	0	1
tuba8l3	ENSCHAG00000021422	ENSCHAT00000049955	protein_coding	0	4	0	26	0	0	0	12	6	0	0	0	0	0	0	0	4	8
tuba8l3	ENSCHAG00000021422	ENSCHAT00000050004	protein_coding	0	2	0	14	0	0	0	2	4	0	0	0	0	0	0	0	2	8
tuba8l3	ENSCHAG00000021422	ENSCHAT00000050053	protein_coding	0	2	0	13	0	0	0	2	4	0	0	0	0	0	0	0	2	7
tuba8l3	ENSCHAG00000021422	ENSCHAT00000050098	protein_coding	0	2	0	22	0	0	0	12	2	0	0	0	0	0	0	0	2	8
tuba8l3	ENSCHAG00000021422	ENSCHAT00000050130	protein_coding	0	2	0	18	0	0	0	12	2	0	0	0	0	0	0	0	2	4
tuba8l3	ENSCHAG00000021422	ENSCHAT00000050142	protein_coding	0	2	0	14	0	0	0	12	1	0	0	0	0	0	0	0	2	1
twf1b	ENSCHAG00000024685	ENSCHAT00000058654	protein_coding	0	0	0	23	0	0	0	0	22	0	0	0	0	0	0	0	0	1
ube2a	ENSCHAG00000018971	ENSCHAT00000044113	protein_coding	0	1	0	7	0	0	0	0	3	0	0	0	0	1	0	0	0	5
ube2a	ENSCHAG00000018971	ENSCHAT00000044188	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	5
ube2a	ENSCHAG00000018971	ENSCHAT00000044197	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	5
ube2a	ENSCHAG00000018971	ENSCHAT00000044206	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	5
ube2a	ENSCHAG00000018971	ENSCHAT00000044216	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	4
utp3	ENSCHAG00000012804	ENSCHAT00000028615	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
uvrag	ENSCHAG00000017673	ENSCHAT00000041029	protein_coding	0	0	0	24	0	0	0	0	21	0	0	0	0	0	0	0	0	3
uvrag	ENSCHAG00000017673	ENSCHAT00000041080	protein_coding	0	0	0	24	0	0	0	0	21	0	0	0	0	0	0	0	0	3
uvrag	ENSCHAG00000017673	ENSCHAT00000041138	protein_coding	0	0	0	24	0	0	0	0	13	0	0	0	0	0	0	0	0	11
wdr76	ENSCHAG00000023150	ENSCHAT00000054596	protein_coding	0	0	1	15	0	0	0	1	14	1	0	0	0	0	0	0	0	0
wdr76	ENSCHAG00000023150	ENSCHAT00000054629	protein_coding	0	0	1	12	0	0	0	1	3	1	0	0	0	0	0	0	0	8
wdr76	ENSCHAG00000023150	ENSCHAT00000054682	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
wdr76	ENSCHAG00000023150	ENSCHAT00000054709	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
wdr76	ENSCHAG00000023150	ENSCHAT00000054717	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
wnt11	ENSCHAG00000017625	ENSCHAT00000040589	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
wnt11	ENSCHAG00000017625	ENSCHAT00000040630	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
wnt11	ENSCHAG00000017625	ENSCHAT00000040645	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
wnt3	ENSCHAG00000018541	ENSCHAT00000042804	protein_coding	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0
wnt3	ENSCHAG00000018541	ENSCHAT00000042821	protein_coding	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	1
wnt3	ENSCHAG00000018541	ENSCHAT00000042843	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0
xpnpep3	ENSCHAG00000015345	ENSCHAT00000035350	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0
xpnpep3	ENSCHAG00000015345	ENSCHAT00000035385	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0
xpnpep3	ENSCHAG00000015345	ENSCHAT00000035454	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0
xpnpep3	ENSCHAG00000015345	ENSCHAT00000035497	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0
xpo1b	ENSCHAG00000002294	ENSCHAT00000005413	protein_coding	0	0	0	13	0	0	0	3	7	0	0	0	0	0	0	0	0	3
xpo1b	ENSCHAG00000002294	ENSCHAT00000005480	protein_coding	0	0	0	13	0	0	0	3	6	0	0	0	0	0	0	0	0	4
xpo1b	ENSCHAG00000002294	ENSCHAT00000005539	protein_coding	0	0	0	10	0	0	0	3	6	0	0	0	0	0	0	0	0	1
xpo1b	ENSCHAG00000002294	ENSCHAT00000005595	protein_coding	0	0	0	8	0	0	0	4	1	0	0	0	0	0	0	0	0	3
xpo1b	ENSCHAG00000002294	ENSCHAT00000005623	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
yaf2	ENSCHAG00000024722	ENSCHAT00000058761	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
yaf2	ENSCHAG00000024722	ENSCHAT00000058772	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
zc2hc1a	ENSCHAG00000009352	ENSCHAT00000019706	protein_coding	0	0	0	12	0	0	0	0	5	0	0	0	0	0	0	0	0	7
zc2hc1a	ENSCHAG00000009352	ENSCHAT00000019733	protein_coding	0	0	0	12	0	0	0	0	5	0	0	0	0	0	0	0	0	7
zcrb1	ENSCHAG00000024705	ENSCHAT00000058696	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
zcrb1	ENSCHAG00000024705	ENSCHAT00000058707	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
zcrb1	ENSCHAG00000024705	ENSCHAT00000058724	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
zdhhc16a	ENSCHAG00000009157	ENSCHAT00000019218	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	2
zdhhc16a	ENSCHAG00000009157	ENSCHAT00000019230	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	2
zdhhc16a	ENSCHAG00000009157	ENSCHAT00000019243	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
zfhx4	ENSCHAG00000009464	ENSCHAT00000019972	protein_coding	0	0	0	8	0	0	0	2	6	0	0	0	0	0	0	0	0	0
zgc:113944	ENSCHAG00000015278	ENSCHAT00000034657	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
zgc:171482	ENSCHAG00000009081	ENSCHAT00000018956	protein_coding	0	0	0	8	0	0	0	2	1	0	0	0	0	0	0	0	0	5
znf710b	ENSCHAG00000023132	ENSCHAT00000054397	protein_coding	0	0	0	11	0	0	0	2	9	0	0	0	0	0	0	0	0	0
