chrom,start,end
2637,chr9,8500000,8600000
2638,chr9,8600000,8700000
2639,chr9,8700000,8800000
2640,chr9,8800000,8900000
2641,chr9,8900000,9000000
2642,chr9,9000000,9100000
2643,chr9,9100000,9200000
2644,chr9,9200000,9300000
2645,chr9,9300000,9400000
2646,chr9,9400000,9500000
2647,chr9,9500000,9600000
2648,chr9,9600000,9700000
2649,chr9,9700000,9800000
2650,chr9,9800000,9900000
2651,chr9,9900000,10000000
2652,chr9,10000000,10100000
2653,chr9,10100000,10200000
2654,chr9,10200000,10300000
2655,chr9,10300000,10400000
2656,chr9,10400000,10500000
2657,chr9,10500000,10600000
2658,chr9,10600000,10700000
2659,chr9,10700000,10800000
2660,chr9,10800000,10900000
2661,chr9,10900000,11000000
2662,chr9,11000000,11100000
2663,chr9,11100000,11200000
2664,chr9,11200000,11300000
2665,chr9,11300000,11400000
2666,chr9,11400000,11500000
2667,chr9,11500000,11600000
2668,chr9,11600000,11700000
2669,chr9,11700000,11800000
2670,chr9,11800000,11900000
2671,chr9,11900000,12000000
2672,chr9,12000000,12100000
2673,chr9,12100000,12200000
2674,chr9,12200000,12300000
2675,chr9,12300000,12400000
2676,chr9,12400000,12500000
2677,chr9,12500000,12600000
2678,chr9,12600000,12700000
2679,chr9,12700000,12800000
2680,chr9,12800000,12900000
2681,chr9,12900000,13000000
2682,chr9,13000000,13100000
2683,chr9,13100000,13200000
2684,chr9,13200000,13300000
2685,chr9,13300000,13400000
2686,chr9,13400000,13500000
2687,chr9,13500000,13600000
2688,chr9,13600000,13700000
2689,chr9,13700000,13800000
2690,chr9,13800000,13900000
2691,chr9,13900000,14000000
2692,chr9,14000000,14100000
2693,chr9,14100000,14200000
2694,chr9,14200000,14300000
2695,chr9,14300000,14400000
2696,chr9,14400000,14500000
2697,chr9,14500000,14600000
2698,chr9,14600000,14700000
2699,chr9,14700000,14800000
2700,chr9,14800000,14900000
2701,chr9,14900000,15000000
2702,chr9,15000000,15100000
2703,chr9,15100000,15200000
2704,chr9,15200000,15300000
2705,chr9,15300000,15400000
2706,chr9,15400000,15500000
2707,chr9,15500000,15600000
2708,chr9,15600000,15700000
2709,chr9,15700000,15800000
2710,chr9,15800000,15900000
2711,chr9,15900000,16000000
2712,chr9,16000000,16100000
2713,chr9,16100000,16200000
2714,chr9,16200000,16300000
2715,chr9,16300000,16400000
2716,chr9,16400000,16500000
2717,chr9,16500000,16600000
2718,chr9,16600000,16700000
2719,chr9,16700000,16800000
2720,chr9,16800000,16900000
2721,chr9,16900000,17000000
2722,chr9,17000000,17100000
2723,chr9,17100000,17200000
2724,chr9,17200000,17300000
2725,chr9,17300000,17400000
2726,chr9,17400000,17500000
2727,chr9,17500000,17600000
2728,chr9,17600000,17700000
2729,chr9,17700000,17800000
2730,chr9,17800000,17900000
2731,chr9,17900000,18000000
2732,chr9,18000000,18100000
2733,chr9,18100000,18200000
2734,chr9,18200000,18300000
2735,chr9,18300000,18400000
2736,chr9,18400000,18500000
2737,chr9,18500000,18600000
2738,chr9,18600000,18700000
2739,chr9,18700000,18800000
2740,chr9,18800000,18900000
2741,chr9,18900000,19000000
2742,chr9,19000000,19100000
2743,chr9,19100000,19200000
2744,chr9,19200000,19300000
2745,chr9,19300000,19400000
2746,chr9,19400000,19500000
2747,chr9,19500000,19600000
2748,chr9,19600000,19700000
2749,chr9,19700000,19800000
2750,chr9,19800000,19900000
2751,chr9,19900000,20000000
2752,chr9,20000000,20100000
2753,chr9,20100000,20200000
2754,chr9,20200000,20300000
2755,chr9,20300000,20400000
2756,chr9,20400000,20500000
2757,chr9,20500000,20600000
2758,chr9,20600000,20700000
2759,chr9,20700000,20800000
2760,chr9,20800000,20900000
2761,chr9,20900000,21000000
2762,chr9,21000000,21100000
2763,chr9,21100000,21200000
2764,chr9,21200000,21300000
2765,chr9,21300000,21400000
2766,chr9,21400000,21500000
2767,chr9,21500000,21600000
2768,chr9,21600000,21700000
2769,chr9,21700000,21800000
2770,chr9,21800000,21900000
2771,chr9,21900000,22000000
2772,chr9,22000000,22100000
2773,chr9,22100000,22200000
2774,chr9,22200000,22300000
2775,chr9,22300000,22400000
2776,chr9,22400000,22500000
2777,chr9,22500000,22600000
2778,chr9,22600000,22700000
2779,chr9,22700000,22800000
2780,chr9,22800000,22900000
2781,chr9,22900000,23000000
2782,chr9,23000000,23100000
2783,chr9,23100000,23200000
2784,chr9,23200000,23300000
2785,chr9,23300000,23400000
2786,chr9,23400000,23500000
2787,chr9,23500000,23600000
2788,chr9,23600000,23700000
2789,chr9,23700000,23800000
2790,chr9,23800000,23900000
2791,chr9,23900000,24000000
2792,chr9,24000000,24100000
2793,chr9,24100000,24200000
2794,chr9,24200000,24300000
2795,chr9,24300000,24400000
2796,chr9,24400000,24500000
2797,chr9,24500000,24600000
2798,chr9,24600000,24700000
2799,chr9,24700000,24800000
2800,chr9,24800000,24900000
2801,chr9,24900000,25000000
2802,chr9,25000000,25100000
2803,chr9,25100000,25200000
2804,chr9,25200000,25300000
2805,chr9,25300000,25400000
2806,chr9,25400000,25500000
2807,chr9,25500000,25600000
2808,chr9,25600000,25700000
2809,chr9,25700000,25800000
2810,chr9,25800000,25900000
2811,chr9,25900000,26000000
2812,chr9,26000000,26100000
2813,chr9,26100000,26200000
2814,chr9,26200000,26300000
2815,chr9,26300000,26400000
2816,chr9,26400000,26500000
2817,chr9,26500000,26600000
2818,chr9,26600000,26700000
2819,chr9,26700000,26800000
2820,chr9,26800000,26900000
2821,chr9,26900000,27000000
2822,chr9,27000000,27100000
2823,chr9,27100000,27200000
2824,chr9,27200000,27300000
2825,chr9,27300000,27400000
2826,chr9,27400000,27500000
2827,chr9,27500000,27600000
2828,chr9,27600000,27700000
2829,chr9,27700000,27800000
2830,chr9,27800000,27900000
2831,chr9,27900000,28000000
2832,chr9,28000000,28100000
2833,chr9,28100000,28200000
2834,chr9,28200000,28300000
2835,chr9,28300000,28400000
2836,chr9,28400000,28500000
2837,chr9,28500000,28600000
2838,chr9,28600000,28700000
2839,chr9,28700000,28800000
2840,chr9,28800000,28900000
2841,chr9,28900000,29000000
2842,chr9,29000000,29100000
2843,chr9,29100000,29200000
2844,chr9,29200000,29300000
2845,chr9,29300000,29400000
2846,chr9,29400000,29500000
2847,chr9,29500000,29600000
2848,chr9,29600000,29700000
2849,chr9,29700000,29800000
2850,chr9,29800000,29900000
2851,chr9,29900000,30000000
2852,chr9,30000000,30100000
2853,chr9,30100000,30200000
2854,chr9,30200000,30300000
2855,chr9,30300000,30400000
2856,chr10,0,100000
2857,chr10,100000,200000
2858,chr10,200000,300000
2859,chr10,300000,400000
2860,chr10,400000,500000
2861,chr10,500000,600000
2862,chr10,600000,700000
2863,chr10,700000,800000
2864,chr10,800000,900000
2865,chr10,900000,1000000
2866,chr10,1000000,1100000
2867,chr10,1100000,1200000
2868,chr10,1200000,1300000
2869,chr10,1300000,1400000
2870,chr10,1400000,1500000
2871,chr10,1500000,1600000
2872,chr10,1600000,1700000
2873,chr10,1700000,1800000
2874,chr10,1800000,1900000
2875,chr10,1900000,2000000
2876,chr10,2000000,2100000
2877,chr10,2100000,2200000
2878,chr10,2200000,2300000
2879,chr10,2300000,2400000
2880,chr10,2400000,2500000
2881,chr10,2500000,2600000
2882,chr10,2600000,2700000
2883,chr10,2700000,2800000
2884,chr10,2800000,2900000
2885,chr10,2900000,3000000
2886,chr10,3000000,3100000
2887,chr10,3100000,3200000
2888,chr10,3200000,3300000
2889,chr10,3300000,3400000
2890,chr10,3400000,3500000
2891,chr10,3500000,3600000
2892,chr10,3600000,3700000
2893,chr10,3700000,3800000
2894,chr10,3800000,3900000
2895,chr10,3900000,4000000
2896,chr10,4000000,4100000
2897,chr10,4100000,4200000
2898,chr10,4200000,4300000
2899,chr10,4300000,4400000
2900,chr10,4400000,4500000
2901,chr10,4500000,4600000
2902,chr10,4600000,4700000
2903,chr10,4700000,4800000
2904,chr10,4800000,4900000
2905,chr10,4900000,5000000
2906,chr10,5000000,5100000
2907,chr10,5100000,5200000
2908,chr10,5200000,5300000
2909,chr10,5300000,5400000
2910,chr10,5400000,5500000
2911,chr10,5500000,5600000
2912,chr10,5600000,5700000
2913,chr10,5700000,5800000
2914,chr10,5800000,5900000
2915,chr10,5900000,6000000
2916,chr10,6000000,6100000
2917,chr10,6100000,6200000
2918,chr10,6200000,6300000
2919,chr10,6300000,6400000
2920,chr10,6400000,6500000
2921,chr10,6500000,6600000
2922,chr10,6600000,6700000
2923,chr10,6700000,6800000
2924,chr10,6800000,6900000
2925,chr10,6900000,7000000
2926,chr10,7000000,7100000
2927,chr10,7100000,7200000
2928,chr10,7200000,7300000
2929,chr10,7300000,7400000
2930,chr10,7400000,7500000
2931,chr10,7500000,7600000
2932,chr10,7600000,7700000
2933,chr10,7700000,7800000
2934,chr10,7800000,7900000
2935,chr10,7900000,8000000
2936,chr10,8000000,8100000
2937,chr10,8100000,8200000
2938,chr10,8200000,8300000
2939,chr10,8300000,8400000
2940,chr10,8400000,8500000
2941,chr10,8500000,8600000
2942,chr10,8600000,8700000
2943,chr10,8700000,8800000
2944,chr10,8800000,8900000
2945,chr10,8900000,9000000
2946,chr10,9000000,9100000
2947,chr10,9100000,9200000
2948,chr10,9200000,9300000
2949,chr10,9300000,9400000
2950,chr10,9400000,9500000
2951,chr10,9500000,9600000
2952,chr10,9600000,9700000
2953,chr10,9700000,9800000
2954,chr10,9800000,9900000
2955,chr10,9900000,10000000
2956,chr10,10000000,10100000
2957,chr10,10100000,10200000
2958,chr10,10200000,10300000
2959,chr10,10300000,10400000
2960,chr10,10400000,10500000
2961,chr10,10500000,10600000
2962,chr10,10600000,10700000
2963,chr10,10700000,10800000
2964,chr10,10800000,10900000
2965,chr10,10900000,11000000
2966,chr10,11000000,11100000
2967,chr10,11100000,11200000
2968,chr10,11200000,11300000
2969,chr10,11300000,11400000
2970,chr10,11400000,11500000
2971,chr10,11500000,11600000
2972,chr10,11600000,11700000
2973,chr10,11700000,11800000
2974,chr10,11800000,11900000
2975,chr10,11900000,12000000
2976,chr10,12000000,12100000
2977,chr10,12100000,12200000
2978,chr10,12200000,12300000
2979,chr10,12300000,12400000
2980,chr10,12400000,12500000
2981,chr10,12500000,12600000
2982,chr10,12600000,12700000
2983,chr10,12700000,12800000
2984,chr10,12800000,12900000
2985,chr10,12900000,13000000
2986,chr10,13000000,13100000
2987,chr10,13100000,13200000
2988,chr10,13200000,13300000
2989,chr10,13300000,13400000
2990,chr10,13400000,13500000
2991,chr10,13500000,13600000
2992,chr10,13600000,13700000
2993,chr10,13700000,13800000
2994,chr10,13800000,13900000
2995,chr10,13900000,14000000
2996,chr10,14000000,14100000
2997,chr10,14100000,14200000
2998,chr10,14200000,14300000
2999,chr10,14300000,14400000
3000,chr10,14400000,14500000
3001,chr10,14500000,14600000
3002,chr10,14600000,14700000
3003,chr10,14700000,14800000
3004,chr10,14800000,14900000
3005,chr10,14900000,15000000
3006,chr10,15000000,15100000
3007,chr10,15100000,15200000
3008,chr10,15200000,15300000
3009,chr10,15300000,15400000
3010,chr10,15400000,15500000
3011,chr10,15500000,15600000
3012,chr10,15600000,15700000
3013,chr10,15700000,15800000
3014,chr10,15800000,15900000
3015,chr10,15900000,16000000
3016,chr10,16000000,16100000
3017,chr10,16100000,16200000
3018,chr10,16200000,16300000
3019,chr10,16300000,16400000
3020,chr10,16400000,16500000
3021,chr10,16500000,16600000
3022,chr10,16600000,16700000
3023,chr10,16700000,16800000
3024,chr10,16800000,16900000
3025,chr10,16900000,17000000
3026,chr10,17000000,17100000
3027,chr10,17100000,17200000
3028,chr10,17200000,17300000
3029,chr10,17300000,17400000
3030,chr10,17400000,17500000
3031,chr10,17500000,17600000
3032,chr10,17600000,17700000
3033,chr10,17700000,17800000
3034,chr10,17800000,17900000
3035,chr10,17900000,18000000
3036,chr10,18000000,18100000
3037,chr10,18100000,18200000
3038,chr10,18200000,18300000
3039,chr10,18300000,18400000
3040,chr10,18400000,18500000
3041,chr10,18500000,18600000
3042,chr10,18600000,18700000
3043,chr10,18700000,18800000
3044,chr10,18800000,18900000
3045,chr10,18900000,19000000
3046,chr10,19000000,19100000
3047,chr10,19100000,19200000
3048,chr10,19200000,19300000
3049,chr10,19300000,19400000
3050,chr10,19400000,19500000
3051,chr10,19500000,19600000
3052,chr10,19600000,19700000
3053,chr10,19700000,19800000
3054,chr10,19800000,19900000
3055,chr10,19900000,20000000
3056,chr10,20000000,20100000
3057,chr10,20100000,20200000
3058,chr10,20200000,20300000
3059,chr10,20300000,20400000
3060,chr10,20400000,20500000
3061,chr10,20500000,20600000
3062,chr10,20600000,20700000
3063,chr10,20700000,20800000
3064,chr10,20800000,20900000
3065,chr10,20900000,21000000
3066,chr10,21000000,21100000
3067,chr10,21100000,21200000
3068,chr10,21200000,21300000
3069,chr10,21300000,21400000
3070,chr10,21400000,21500000
3071,chr10,21500000,21600000
3072,chr10,21600000,21700000
3073,chr10,21700000,21800000
3074,chr10,21800000,21900000
3075,chr10,21900000,22000000
3076,chr10,22000000,22100000
3077,chr10,22100000,22200000
3078,chr10,22200000,22300000
3079,chr10,22300000,22400000
3080,chr10,22400000,22500000
3081,chr10,22500000,22600000
3082,chr10,22600000,22700000
3083,chr10,22700000,22800000
3084,chr10,22800000,22900000
3085,chr10,22900000,23000000
3086,chr10,23000000,23100000
3087,chr10,23100000,23200000
3088,chr10,23200000,23300000
3089,chr10,23300000,23400000
3090,chr10,23400000,23500000
3091,chr10,23500000,23600000
3092,chr10,23600000,23700000
3093,chr10,23700000,23800000
3094,chr10,23800000,23900000
3095,chr10,23900000,24000000
3096,chr10,24000000,24100000
3097,chr10,24100000,24200000
3098,chr10,24200000,24300000
3099,chr10,24300000,24400000
3100,chr10,24400000,24500000
3101,chr10,24500000,24600000
3102,chr10,24600000,24700000
3103,chr10,24700000,24800000
3104,chr10,24800000,24900000
3105,chr10,24900000,25000000
3106,chr10,25000000,25100000
3107,chr10,25100000,25200000
3108,chr10,25200000,25300000
3109,chr10,25300000,25400000
3110,chr10,25400000,25500000
3111,chr10,25500000,25600000
3112,chr10,25600000,25700000
3113,chr10,25700000,25800000
3114,chr10,25800000,25900000
3115,chr10,25900000,26000000
3116,chr10,26000000,26100000
3117,chr10,26100000,26200000
3118,chr10,26200000,26300000
3119,chr10,26300000,26400000
3120,chr10,26400000,26500000
3121,chr10,26500000,26600000
3122,chr10,26600000,26700000
3123,chr10,26700000,26800000
3124,chr10,26800000,26900000
3125,chr10,26900000,27000000
3126,chr10,27000000,27100000
3127,chr10,27100000,27200000
3128,chr10,27200000,27300000
3129,chr10,27300000,27400000
3130,chr10,27400000,27500000
3131,chr10,27500000,27600000
3132,chr10,27600000,27700000
3133,chr10,27700000,27800000
3134,chr10,27800000,27900000
3135,chr10,27900000,28000000
3136,chr10,28000000,28100000
3137,chr10,28100000,28200000
3138,chr10,28200000,28300000
3139,chr10,28300000,28400000
3140,chr10,28400000,28500000
3141,chr10,28500000,28600000
3142,chr10,28600000,28700000
3143,chr10,28700000,28800000
3144,chr10,28800000,28900000
3145,chr10,28900000,29000000
3146,chr10,29000000,29100000
3147,chr10,29100000,29200000
3148,chr10,29200000,29300000
3149,chr10,29300000,29400000
3150,chr10,29400000,29500000
3151,chr10,29500000,29600000
3152,chr10,29600000,29700000
3153,chr10,29700000,29800000
3154,chr10,29800000,29900000
3155,chr10,29900000,30000000
3156,chr10,30000000,30100000
3157,chr10,30100000,30200000
3158,chr11,0,100000
3159,chr11,100000,200000
3160,chr11,200000,300000
3161,chr11,300000,400000
3162,chr11,400000,500000
3163,chr11,500000,600000
3164,chr11,600000,700000
3165,chr11,700000,800000
3166,chr11,800000,900000
3167,chr11,900000,1000000
3168,chr11,1000000,1100000
3169,chr11,1100000,1200000
3170,chr11,1200000,1300000
3171,chr11,1300000,1400000
3172,chr11,1400000,1500000
3173,chr11,1500000,1600000
3174,chr11,1600000,1700000
3175,chr11,1700000,1800000
3176,chr11,1800000,1900000
3177,chr11,1900000,2000000
3178,chr11,2000000,2100000
3179,chr11,2100000,2200000
3180,chr11,2200000,2300000
3181,chr11,2300000,2400000
3182,chr11,2400000,2500000
3183,chr11,2500000,2600000
3184,chr11,2600000,2700000
3185,chr11,2700000,2800000
3186,chr11,2800000,2900000
3187,chr11,2900000,3000000
3188,chr11,3000000,3100000
3189,chr11,3100000,3200000
3190,chr11,3200000,3300000
3191,chr11,3300000,3400000
3192,chr11,3400000,3500000
3193,chr11,3500000,3600000
3194,chr11,3600000,3700000
3195,chr11,3700000,3800000
3196,chr11,3800000,3900000
3197,chr11,3900000,4000000
3198,chr11,4000000,4100000
3199,chr11,4100000,4200000
3200,chr11,4200000,4300000
3201,chr11,4300000,4400000
3202,chr11,4400000,4500000
3203,chr11,4500000,4600000
3204,chr11,4600000,4700000
3205,chr11,4700000,4800000
3206,chr11,4800000,4900000
3207,chr11,4900000,5000000
3208,chr11,5000000,5100000
3209,chr11,5100000,5200000
3210,chr11,5200000,5300000
3211,chr11,5300000,5400000
3212,chr11,5400000,5500000
3213,chr11,5500000,5600000
3214,chr11,5600000,5700000
3215,chr11,5700000,5800000
3216,chr11,5800000,5900000
3217,chr11,5900000,6000000
3218,chr11,6000000,6100000
3219,chr11,6100000,6200000
3220,chr11,6200000,6300000
3221,chr11,6300000,6400000
3222,chr11,6400000,6500000
3223,chr11,6500000,6600000
3224,chr11,6600000,6700000
3225,chr11,6700000,6800000
3226,chr11,6800000,6900000
3227,chr11,6900000,7000000
3228,chr11,7000000,7100000
3229,chr11,7100000,7200000
3230,chr11,7200000,7300000
3231,chr11,7300000,7400000
3232,chr11,7400000,7500000
3233,chr11,7500000,7600000
3234,chr11,7600000,7700000
3235,chr11,7700000,7800000
3236,chr11,7800000,7900000
3237,chr11,7900000,8000000
3238,chr11,8000000,8100000
3239,chr11,8100000,8200000
3240,chr11,8200000,8300000
3241,chr11,8300000,8400000
3242,chr11,8400000,8500000
3243,chr11,8500000,8600000
3244,chr11,8600000,8700000
3245,chr11,8700000,8800000
3246,chr11,8800000,8900000
3247,chr11,8900000,9000000
3248,chr11,9000000,9100000
3249,chr11,9100000,9200000
3250,chr11,9200000,9300000
3251,chr11,9300000,9400000
3252,chr11,9400000,9500000
3253,chr11,9500000,9600000
3254,chr11,9600000,9700000
3255,chr11,9700000,9800000
3256,chr11,9800000,9900000
3257,chr11,9900000,10000000
3258,chr11,10000000,10100000
3259,chr11,10100000,10200000
3260,chr11,10200000,10300000
3261,chr11,10300000,10400000
3262,chr11,10400000,10500000
3263,chr11,10500000,10600000
3264,chr11,10600000,10700000
3265,chr11,10700000,10800000
3266,chr11,10800000,10900000
3267,chr11,10900000,11000000
3268,chr11,11000000,11100000
3269,chr11,11100000,11200000
3270,chr11,11200000,11300000
3271,chr11,11300000,11400000
3272,chr11,11400000,11500000
3273,chr11,11500000,11600000
3274,chr11,11600000,11700000
3275,chr11,11700000,11800000
3276,chr11,11800000,11900000
3277,chr11,11900000,12000000
3278,chr11,12000000,12100000
3279,chr11,12100000,12200000
3280,chr11,12200000,12300000
3281,chr11,12300000,12400000
3282,chr11,12400000,12500000
3283,chr11,12500000,12600000
3284,chr11,12600000,12700000
3285,chr11,12700000,12800000
3286,chr11,12800000,12900000
3287,chr11,12900000,13000000
3288,chr11,13000000,13100000
3289,chr11,13100000,13200000
3290,chr11,13200000,13300000
3291,chr11,13300000,13400000
3292,chr11,13400000,13500000
3293,chr11,13500000,13600000
3294,chr11,13600000,13700000
3295,chr11,13700000,13800000
3296,chr11,13800000,13900000
3297,chr11,13900000,14000000
3298,chr11,14000000,14100000
3299,chr11,14100000,14200000
3300,chr11,14200000,14300000
3301,chr11,14300000,14400000
3302,chr11,14400000,14500000
3303,chr11,14500000,14600000
3304,chr11,14600000,14700000
3305,chr11,14700000,14800000
3306,chr11,14800000,14900000
3307,chr11,14900000,15000000
3308,chr11,15000000,15100000
3309,chr11,15100000,15200000
3310,chr11,15200000,15300000
3311,chr11,15300000,15400000
3312,chr11,15400000,15500000
3313,chr11,15500000,15600000
3314,chr11,15600000,15700000
3315,chr11,15700000,15800000
3316,chr11,15800000,15900000
3317,chr11,15900000,16000000
3318,chr11,16000000,16100000
3319,chr11,16100000,16200000
3320,chr11,16200000,16300000
3321,chr11,16300000,16400000
3322,chr11,16400000,16500000
3323,chr11,16500000,16600000
3324,chr11,16600000,16700000
3325,chr11,16700000,16800000
3326,chr11,16800000,16900000
3327,chr11,16900000,17000000
3328,chr11,17000000,17100000
3329,chr11,17100000,17200000
3330,chr11,17200000,17300000
3331,chr11,17300000,17400000
3332,chr11,17400000,17500000
